CustomerId,Balance,NumOfProducts,HasCrCard,Tenure,IsActiveMember,Exited
15813192,€ 0.00,2,Yes,6,Yes,0
15606554,€ 0.00,1,Yes,1,Yes,0
15611794,"€ 133,845.28",2,Yes,6,Yes,0
15672357,€ 0.00,2,No,7,No,0
15711759,"€ 108,541.04",1,Yes,5,Yes,0
15615296,€ 0.00,1,No,10,No,1
15699294,€ 0.00,2,No,1,No,0
15788634,"€ 113,817.06",1,No,2,No,0
15660871,"€ 137,300.23",1,No,8,No,0
15618258,"€ 158,024.38",1,No,5,No,0
15722535,"€ 127,837.54",1,Yes,7,Yes,0
15711977,"€ 161,533.00",1,No,4,No,0
15690169,"€ 161,171.70",2,No,7,No,1
15790689,"€ 80,958.36",1,Yes,9,Yes,0
15665181,€ 0.00,2,Yes,7,Yes,0
15633608,"€ 146,193.60",2,Yes,2,Yes,1
15805261,€ 0.00,2,Yes,8,Yes,0
15740356,"€ 115,021.76",1,Yes,4,Yes,0
15808223,"€ 126,773.43",1,Yes,1,Yes,0
15769980,"€ 92,889.91",1,Yes,3,Yes,0
15675450,€ 0.00,2,Yes,9,Yes,0
15776494,"€ 146,622.35",1,Yes,5,Yes,1
15592412,"€ 131,038.14",1,No,4,No,1
15777452,"€ 88,820.29",1,No,6,No,0
15692258,"€ 115,406.97",1,No,1,No,0
15791045,"€ 132,951.92",1,Yes,3,Yes,0
15807889,"€ 108,891.70",1,No,5,No,0
15602043,"€ 141,788.63",2,No,5,No,0
15807335,"€ 116,954.32",1,Yes,4,Yes,0
15629985,"€ 90,450.00",2,No,10,No,1
15679453,"€ 125,997.22",1,Yes,8,Yes,1
15637315,€ 0.00,2,No,3,No,0
15691513,€ 0.00,4,Yes,9,Yes,1
15622289,€ 0.00,2,Yes,9,Yes,0
15715184,"€ 144,637.86",2,No,4,No,0
15702801,"€ 86,616.35",1,No,3,No,1
15719931,€ 0.00,2,No,8,No,0
15806081,"€ 127,924.25",2,No,2,No,0
15796336,€ 0.00,2,No,9,No,0
15647306,"€ 131,240.61",1,Yes,9,Yes,1
15742369,€ 0.00,2,Yes,5,Yes,0
15655859,"€ 120,046.74",2,No,5,No,0
15675650,"€ 97,819.36",1,Yes,8,Yes,0
15574119,"€ 62,979.93",1,Yes,1,Yes,0
15754168,€ 0.00,1,Yes,3,Yes,0
15763029,"€ 161,450.03",1,Yes,9,Yes,1
15765048,€ 0.00,2,No,3,No,0
15786215,"€ 119,496.25",2,No,8,No,0
15707559,€ 0.00,2,Yes,9,Yes,0
15582129,"€ 43,772.66",3,No,1,No,1
15687540,"€ 100,249.41",2,Yes,9,Yes,0
15787196,€ 0.00,2,Yes,2,Yes,0
15670898,"€ 108,028.08",2,No,5,No,1
15775433,"€ 53,013.29",2,Yes,1,Yes,0
15700693,€ 0.00,2,Yes,2,Yes,0
15677955,"€ 122,088.67",1,No,1,No,0
15570086,"€ 90,544.00",1,Yes,9,Yes,0
15794875,€ 0.00,2,Yes,6,Yes,0
15673591,"€ 141,252.18",4,Yes,3,Yes,1
15631756,"€ 147,813.05",2,No,5,No,0
15757617,"€ 134,140.68",1,No,6,No,0
15612729,€ 0.00,2,Yes,7,Yes,0
15637857,€ 0.00,1,Yes,8,Yes,0
15681007,"€ 128,548.49",4,No,2,No,1
15593622,"€ 122,198.21",2,Yes,10,Yes,0
15629273,"€ 145,177.84",1,No,8,No,1
15765846,"€ 94,222.53",1,No,2,No,0
15596013,"€ 143,212.22",1,No,1,No,1
15722473,€ 0.00,2,No,3,No,0
15774936,"€ 143,350.41",1,Yes,6,Yes,1
15685640,"€ 130,931.83",1,Yes,3,Yes,0
15566563,"€ 137,851.31",1,No,4,No,1
15768746,€ 0.00,2,No,6,No,0
15689952,€ 0.00,1,Yes,5,Yes,0
15725906,€ 0.00,1,Yes,8,Yes,1
15634501,"€ 140,614.15",1,Yes,1,Yes,0
15571940,"€ 118,680.57",1,Yes,3,Yes,0
15741643,"€ 122,917.69",1,Yes,7,Yes,0
15806822,€ 0.00,2,No,0,No,0
15701166,"€ 131,754.11",2,Yes,5,Yes,0
15718531,€ 0.00,2,Yes,8,Yes,0
15628308,€ 0.00,2,Yes,6,Yes,0
15585287,"€ 119,948.09",1,No,9,No,1
15781619,€ 0.00,1,No,1,No,1
15805162,€ 0.00,2,Yes,0,Yes,0
15588535,€ 0.00,2,No,6,No,0
15775307,"€ 97,266.10",1,Yes,3,Yes,0
15777616,"€ 113,690.83",1,No,10,No,0
15692291,"€ 99,056.22",2,No,6,No,1
15680843,€ 0.00,2,Yes,8,Yes,0
15606232,"€ 116,338.68",1,Yes,7,Yes,0
15641585,"€ 97,339.99",1,Yes,6,Yes,0
15684358,€ 0.00,2,Yes,3,Yes,0
15806389,"€ 137,592.31",2,Yes,1,Yes,1
15641860,"€ 108,760.27",2,No,6,No,1
15814237,"€ 128,770.88",2,Yes,3,Yes,0
15808780,€ 0.00,2,No,2,No,0
15767064,"€ 44,054.84",1,Yes,1,Yes,0
15751177,"€ 119,657.53",1,No,2,No,1
15613427,"€ 108,797.63",2,No,7,No,0
15647259,€ 0.00,2,No,2,No,0
15748660,"€ 102,025.32",1,No,1,No,1
15726695,"€ 122,446.61",2,No,9,No,0
15757473,"€ 158,786.67",2,Yes,7,Yes,0
15809509,"€ 125,689.29",1,Yes,3,Yes,0
15715512,"€ 154,640.41",1,Yes,1,Yes,0
15614168,"€ 146,710.76",1,No,4,No,1
15679818,"€ 136,709.35",1,Yes,7,Yes,1
15609928,"€ 129,305.09",2,Yes,5,Yes,0
15731246,€ 0.00,2,No,10,No,0
15685243,€ 0.00,2,Yes,10,Yes,0
15638730,"€ 82,844.33",2,Yes,0,Yes,0
15697034,€ 0.00,2,Yes,2,Yes,0
15699225,€ 0.00,2,No,0,No,0
15677387,"€ 76,692.22",1,Yes,10,Yes,0
15759184,"€ 117,715.84",1,No,7,No,0
15595991,"€ 87,105.32",1,Yes,8,Yes,0
15681332,€ 0.00,1,No,6,No,1
15756299,"€ 69,311.16",1,Yes,2,Yes,0
15750547,€ 0.00,2,Yes,9,Yes,0
15566380,"€ 66,948.67",2,Yes,10,Yes,0
15675963,€ 0.00,2,Yes,9,Yes,0
15674671,"€ 128,410.71",2,Yes,2,Yes,0
15621466,"€ 99,897.53",1,No,3,No,0
15607176,€ 0.00,1,Yes,3,Yes,0
15570299,"€ 152,622.34",1,No,6,No,0
15613197,€ 0.00,2,No,8,No,0
15798885,"€ 138,227.19",2,Yes,4,Yes,0
15714883,"€ 111,395.53",1,Yes,2,Yes,0
15604497,"€ 84,386.57",1,No,7,No,0
15773949,€ 0.00,2,Yes,3,Yes,0
15774164,"€ 174,673.65",2,No,5,No,0
15774127,€ 0.00,2,No,3,No,0
15619016,"€ 109,019.65",2,Yes,5,Yes,0
15795759,"€ 107,906.75",1,No,1,No,1
15798844,"€ 128,914.97",1,No,7,No,1
15717962,"€ 111,179.83",1,Yes,9,Yes,0
15691504,"€ 124,099.13",1,No,8,No,0
15693893,"€ 122,471.09",1,Yes,9,Yes,0
15672499,"€ 134,692.40",2,Yes,3,Yes,0
15750410,"€ 123,816.50",1,Yes,4,Yes,0
15568904,"€ 106,288.54",1,Yes,3,Yes,0
15649033,"€ 127,723.25",2,No,7,No,1
15780989,"€ 145,843.82",1,Yes,2,Yes,1
15771059,"€ 148,200.72",1,No,2,No,0
15687852,"€ 104,145.65",1,No,2,No,0
15695280,"€ 142,755.25",1,No,8,No,0
15592751,"€ 81,245.79",1,No,3,No,1
15598338,"€ 168,560.46",2,No,3,No,0
15735784,€ 0.00,1,No,8,No,0
15629128,"€ 132,193.94",2,Yes,2,Yes,0
15642870,€ 0.00,1,Yes,9,Yes,0
15637977,"€ 139,330.10",1,No,8,No,0
15600792,€ 0.00,2,Yes,0,Yes,0
15576131,€ 0.00,2,No,5,No,0
15686588,"€ 134,571.50",1,Yes,2,Yes,0
15761018,"€ 143,829.20",2,No,2,No,1
15616029,€ 0.00,2,No,7,No,0
15761149,"€ 133,444.97",1,Yes,8,Yes,0
15802758,"€ 104,753.84",2,No,4,No,1
15647838,"€ 116,574.84",1,No,2,No,1
15735968,€ 0.00,2,Yes,10,Yes,0
15581286,"€ 176,914.80",1,Yes,9,Yes,0
15625445,"€ 68,348.18",2,Yes,8,Yes,0
15600173,€ 0.00,2,Yes,9,Yes,0
15635143,"€ 56,726.83",2,Yes,2,Yes,0
15664849,"€ 65,269.23",1,Yes,3,Yes,1
15762455,"€ 66,220.17",1,Yes,6,Yes,0
15797165,€ 0.00,1,No,9,No,1
15788189,"€ 96,147.55",1,No,8,No,0
15780492,€ 0.00,2,No,4,No,0
15678497,€ 0.00,1,No,2,No,1
15588560,"€ 145,330.43",1,Yes,8,Yes,0
15606003,€ 0.00,2,Yes,3,Yes,0
15611756,"€ 124,192.28",2,Yes,4,Yes,0
15789563,"€ 111,288.18",1,Yes,7,Yes,1
15702416,"€ 107,805.67",1,No,7,No,0
15766288,"€ 103,700.69",1,No,5,No,1
15667633,€ 0.00,2,Yes,1,Yes,0
15622774,€ 0.00,1,Yes,0,Yes,0
15755416,"€ 87,739.08",1,Yes,3,Yes,0
15769915,"€ 133,313.34",1,Yes,0,Yes,0
15643908,€ 0.00,1,Yes,10,Yes,0
15627395,"€ 154,902.66",1,Yes,7,Yes,0
15679663,€ 0.00,2,No,0,No,0
15651581,"€ 112,595.85",1,No,6,No,1
15596379,"€ 119,695.75",1,Yes,3,Yes,0
15746674,€ 0.00,1,No,7,No,1
15801256,€ 0.00,2,Yes,7,Yes,0
15663808,"€ 152,614.51",2,Yes,8,Yes,0
15598521,"€ 131,647.01",2,No,7,No,0
15621457,"€ 96,654.72",2,No,6,No,0
15764726,"€ 137,583.04",1,Yes,3,Yes,0
15646374,"€ 62,717.84",2,Yes,3,Yes,0
15716501,"€ 95,377.13",1,Yes,9,Yes,0
15589948,"€ 135,936.10",2,Yes,1,Yes,0
15811343,"€ 161,591.11",3,Yes,5,Yes,0
15659677,"€ 142,382.03",1,Yes,8,Yes,0
15594436,€ 0.00,2,Yes,2,Yes,0
15748995,€ 0.00,2,Yes,9,Yes,0
15677062,"€ 127,043.09",1,Yes,6,Yes,0
15697201,€ 0.00,1,Yes,3,Yes,0
15666453,"€ 78,885.88",2,Yes,4,Yes,0
15693771,"€ 95,922.90",1,No,8,No,1
15569867,€ 0.00,2,No,8,No,0
15711602,"€ 91,711.59",1,Yes,3,Yes,0
15717736,"€ 110,031.09",2,Yes,10,Yes,0
15750441,"€ 81,210.72",2,Yes,5,Yes,0
15732791,"€ 122,947.92",1,Yes,5,Yes,0
15775104,"€ 182,065.85",1,No,1,No,0
15757607,€ 0.00,1,No,0,No,1
15793070,"€ 69,974.66",2,No,2,No,1
15760456,"€ 123,711.73",2,No,10,No,1
15665385,"€ 76,495.04",1,No,6,No,0
15612418,€ 0.00,2,No,9,No,0
15727138,€ 0.00,2,Yes,9,Yes,0
15732061,"€ 121,874.89",1,No,1,No,1
15776051,€ 0.00,2,Yes,6,Yes,0
15616530,"€ 188,455.19",1,No,6,No,1
15632344,"€ 99,045.93",2,No,0,No,0
15744979,€ 0.00,1,Yes,8,Yes,0
15745433,"€ 205,770.78",2,No,2,No,0
15683657,"€ 79,340.95",1,No,0,No,0
15718572,"€ 138,456.03",2,Yes,9,Yes,0
15665783,€ 0.00,2,Yes,7,Yes,0
15652782,"€ 101,099.90",2,Yes,2,Yes,0
15707025,€ 0.00,2,Yes,5,Yes,0
15647807,"€ 109,219.83",1,No,8,No,0
15718281,"€ 123,276.69",2,Yes,1,Yes,1
15660571,"€ 113,034.31",1,Yes,10,Yes,0
15727857,€ 0.00,2,No,1,No,0
15639252,"€ 129,548.50",2,Yes,6,Yes,0
15628144,"€ 74,812.84",1,Yes,4,Yes,0
15683560,€ 0.00,2,No,7,No,0
15653275,€ 0.00,2,No,1,No,1
15622182,"€ 153,538.13",2,No,3,No,0
15613962,€ 0.00,2,Yes,9,Yes,0
15618437,€ 0.00,2,Yes,10,Yes,0
15783338,"€ 155,619.36",1,Yes,0,Yes,0
15764491,"€ 159,693.90",2,Yes,10,Yes,0
15712960,"€ 171,653.17",1,Yes,3,Yes,0
15688157,"€ 47,685.47",2,Yes,2,Yes,0
15579287,€ 0.00,2,Yes,4,Yes,0
15570931,€ 0.00,1,No,5,No,1
15615177,"€ 123,692.00",1,Yes,6,Yes,0
15809906,"€ 148,853.29",2,Yes,1,Yes,0
15652169,"€ 133,161.95",1,Yes,2,Yes,0
15649450,"€ 143,221.35",2,No,6,No,0
15777179,€ 0.00,2,Yes,9,Yes,0
15803538,€ 0.00,3,No,1,No,1
15610936,€ 0.00,2,No,6,No,0
15590094,"€ 126,265.88",2,No,9,No,0
15572706,€ 0.00,1,No,5,No,0
15634564,"€ 112,713.34",1,Yes,8,Yes,0
15684296,"€ 141,173.03",1,Yes,5,Yes,0
15702293,€ 0.00,2,Yes,7,Yes,0
15642099,€ 0.00,2,No,6,No,0
15773273,"€ 118,866.36",1,Yes,5,Yes,0
15613337,€ 0.00,2,Yes,2,Yes,0
15800482,€ 0.00,2,Yes,7,Yes,0
15732644,"€ 92,316.31",2,No,5,No,1
15713426,"€ 122,185.53",1,No,1,No,1
15640789,"€ 123,345.85",1,No,4,No,0
15598892,"€ 73,070.18",2,No,4,No,0
15606436,€ 0.00,2,No,7,No,0
15751227,"€ 95,120.59",1,No,1,No,0
15812365,"€ 102,800.65",1,No,8,No,0
15616088,"€ 97,072.42",1,Yes,7,Yes,0
15803886,"€ 132,876.55",1,Yes,6,Yes,0
15587311,€ 0.00,2,Yes,6,Yes,0
15617401,€ 0.00,2,No,2,No,0
15775886,€ 0.00,1,No,3,No,1
15807305,€ 0.00,1,No,2,No,0
15761717,"€ 51,962.91",2,No,10,No,0
15628008,"€ 98,759.89",1,No,6,No,0
15583755,"€ 156,570.86",1,Yes,2,Yes,0
15661409,€ 0.00,1,Yes,1,Yes,1
15774250,"€ 159,024.71",1,No,1,No,1
15681476,"€ 73,493.17",1,Yes,1,Yes,1
15654870,€ 0.00,2,Yes,8,Yes,0
15790448,"€ 69,617.36",1,No,6,No,0
15785326,"€ 136,526.26",2,No,5,No,0
15592854,"€ 113,736.27",1,Yes,3,Yes,0
15617486,"€ 106,723.28",1,No,1,No,1
15806796,"€ 138,847.90",1,Yes,10,Yes,0
15644699,€ 0.00,2,No,0,No,0
15622305,"€ 107,868.14",2,Yes,2,Yes,0
15608209,"€ 96,926.12",2,No,3,No,0
15626898,"€ 77,599.23",1,No,7,No,0
15644297,"€ 178,787.54",1,Yes,5,Yes,0
15731569,€ 0.00,2,Yes,5,Yes,0
15582149,"€ 129,668.43",2,Yes,3,Yes,0
15802483,"€ 146,178.13",2,Yes,6,Yes,0
15686999,€ 0.00,2,No,8,No,0
15772479,€ 0.00,2,No,4,No,0
15778884,"€ 154,763.21",2,Yes,2,Yes,0
15623630,"€ 116,251.24",1,Yes,3,Yes,1
15774316,€ 0.00,2,Yes,6,Yes,0
15695097,"€ 100,954.88",2,No,0,No,0
15645404,"€ 124,620.01",2,No,4,No,1
15750574,€ 0.00,2,Yes,4,Yes,0
15636812,"€ 112,701.04",1,No,9,No,0
15712068,"€ 84,692.50",1,Yes,8,Yes,0
15652030,"€ 108,204.52",1,No,2,No,1
15577398,"€ 86,449.39",1,Yes,6,Yes,0
15756848,€ 0.00,1,Yes,10,Yes,0
15806929,"€ 73,194.99",1,Yes,5,Yes,0
15656005,"€ 124,593.23",1,No,7,No,0
15722632,"€ 119,655.77",1,Yes,2,Yes,1
15794356,"€ 121,765.37",2,Yes,3,Yes,0
15659656,"€ 110,837.73",1,No,4,No,0
15588341,"€ 99,835.17",1,Yes,10,Yes,0
15709142,"€ 91,057.37",2,No,2,No,0
15627042,€ 0.00,2,No,7,No,0
15627517,"€ 149,400.27",1,No,7,No,0
15803032,"€ 89,111.63",1,No,9,No,0
15665129,"€ 132,527.90",2,Yes,1,Yes,0
15628272,"€ 114,997.42",1,No,9,No,0
15678206,"€ 161,798.53",1,No,6,No,0
15678427,"€ 96,129.32",2,Yes,2,Yes,0
15678067,€ 0.00,2,No,3,No,0
15793331,"€ 133,050.97",2,No,5,No,0
15699532,"€ 120,124.35",2,Yes,8,Yes,0
15605827,€ 0.00,2,No,8,No,0
15643635,"€ 133,705.74",1,No,5,No,0
15787710,€ 0.00,2,No,9,No,0
15614137,€ 0.00,2,No,7,No,0
15754494,"€ 152,805.05",1,No,4,No,0
15713440,"€ 151,701.45",3,Yes,1,Yes,1
15803479,€ 0.00,2,Yes,1,Yes,0
15709639,"€ 112,465.06",1,Yes,5,Yes,0
15601719,"€ 156,007.09",1,No,6,No,0
15772482,"€ 132,405.52",3,No,3,No,1
15591489,"€ 142,662.68",1,No,5,No,0
15629002,"€ 102,603.30",2,Yes,8,Yes,0
15798053,€ 0.00,2,No,9,No,0
15753895,€ 0.00,2,No,1,No,0
15595426,"€ 105,000.85",2,Yes,6,Yes,1
15645815,€ 0.00,2,Yes,5,Yes,0
15632848,"€ 69,518.95",1,No,1,No,0
15703068,"€ 126,145.54",2,Yes,8,Yes,0
15791513,"€ 138,937.35",1,Yes,4,Yes,1
15587210,"€ 113,581.98",1,No,10,No,0
15793803,"€ 112,572.39",1,No,1,No,0
15787756,"€ 114,514.71",2,No,10,No,1
15723437,€ 0.00,2,Yes,2,Yes,0
15702715,€ 0.00,2,Yes,10,Yes,0
15809872,"€ 84,906.45",1,No,2,No,0
15644295,"€ 126,816.18",1,Yes,2,Yes,0
15778694,"€ 105,249.76",2,Yes,1,Yes,0
15759555,€ 0.00,2,No,2,No,0
15631406,"€ 109,387.90",1,No,5,No,0
15616676,"€ 122,478.51",1,No,3,No,1
15771154,"€ 137,732.23",2,Yes,8,Yes,0
15669491,"€ 157,866.77",1,Yes,2,Yes,0
15697691,€ 0.00,1,Yes,6,Yes,0
15665180,"€ 136,789.14",1,No,3,No,1
15752588,€ 0.00,2,Yes,1,Yes,0
15743051,"€ 144,684.03",1,Yes,10,Yes,0
15571873,"€ 107,065.31",1,Yes,9,Yes,0
15679743,"€ 91,301.72",1,Yes,8,Yes,0
15769412,"€ 207,034.96",2,No,4,No,1
15775124,€ 0.00,2,Yes,8,Yes,0
15732113,€ 0.00,1,Yes,8,Yes,0
15578141,€ 0.00,1,Yes,3,Yes,1
15595874,€ 0.00,2,No,6,No,0
15755642,€ 0.00,2,Yes,5,Yes,0
15576526,€ 0.00,2,Yes,6,Yes,0
15792489,€ 0.00,2,No,9,No,0
15733705,"€ 92,472.10",2,Yes,8,Yes,0
15807221,€ 0.00,2,No,1,No,0
15573045,"€ 127,738.75",2,Yes,10,Yes,0
15756824,"€ 101,242.98",2,No,5,No,0
15773520,"€ 92,599.55",2,Yes,4,Yes,0
15627439,€ 0.00,2,Yes,10,Yes,0
15701439,€ 0.00,4,No,1,No,1
15785352,"€ 82,373.94",1,No,6,No,1
15616525,"€ 141,356.47",1,No,4,No,0
15717489,€ 0.00,1,No,9,No,1
15795737,"€ 72,664.00",2,Yes,3,Yes,0
15693877,"€ 123,365.34",2,No,3,No,0
15576111,"€ 121,898.58",1,No,5,No,0
15595713,€ 0.00,1,Yes,6,Yes,0
15808868,"€ 103,696.97",3,No,3,No,1
15708193,€ 0.00,2,No,2,No,0
15697801,"€ 74,129.18",2,Yes,1,Yes,1
15770121,€ 0.00,1,No,9,No,0
15800524,"€ 185,379.02",1,No,3,No,0
15686236,"€ 118,087.68",1,No,1,No,1
15659807,"€ 109,402.13",1,Yes,8,Yes,0
15736078,"€ 130,367.87",1,No,7,No,1
15620836,"€ 108,410.87",2,No,2,No,0
15698184,"€ 90,408.16",2,No,2,No,0
15717643,"€ 90,425.15",2,Yes,6,Yes,0
15776596,"€ 140,094.59",1,No,6,No,1
15814757,€ 0.00,2,Yes,9,Yes,0
15812607,"€ 95,439.40",1,Yes,6,Yes,1
15663888,"€ 204,017.40",2,No,6,No,0
15748882,€ 0.00,2,No,9,No,0
15690829,"€ 137,115.16",1,No,3,No,1
15695819,"€ 134,740.19",2,No,5,No,0
15696834,€ 0.00,2,No,5,No,0
15797710,"€ 98,955.87",1,Yes,4,Yes,0
15700654,"€ 49,157.09",2,No,9,No,0
15583764,"€ 130,240.33",1,No,1,No,0
15688849,"€ 108,019.27",3,Yes,1,Yes,1
15661473,"€ 126,725.25",1,No,4,No,1
15601030,"€ 96,693.66",1,Yes,5,Yes,0
15789557,"€ 129,810.60",1,Yes,7,Yes,0
15745250,"€ 156,652.13",1,No,8,No,1
15590349,€ 0.00,1,No,9,No,1
15741693,"€ 130,661.96",1,Yes,4,Yes,0
15618446,€ 0.00,2,Yes,8,Yes,0
15766552,€ 0.00,2,No,6,No,0
15668775,"€ 130,747.10",1,No,3,No,0
15757895,"€ 106,629.49",1,Yes,6,Yes,0
15774551,"€ 112,029.83",1,Yes,3,Yes,0
15684011,"€ 130,575.26",1,Yes,7,Yes,0
15736146,"€ 96,679.71",1,Yes,4,Yes,0
15656286,€ 0.00,2,No,0,No,0
15774847,"€ 171,740.69",1,No,6,No,0
15619340,€ 0.00,2,No,1,No,0
15815656,"€ 100,116.67",1,Yes,9,Yes,1
15623357,"€ 120,596.93",1,Yes,2,Yes,0
15601324,€ 0.00,2,Yes,1,Yes,0
15715510,"€ 95,984.69",2,Yes,2,Yes,0
15663770,"€ 142,557.11",1,Yes,1,Yes,0
15779267,€ 0.00,2,No,5,No,0
15597957,€ 0.00,2,Yes,2,Yes,0
15584620,"€ 143,644.16",1,No,6,No,1
15750772,"€ 132,129.72",1,Yes,6,Yes,0
15706557,€ 0.00,2,No,0,No,1
15594391,"€ 183,555.24",1,No,2,No,1
15661656,"€ 91,902.56",2,Yes,2,Yes,0
15631217,"€ 156,218.19",1,Yes,6,Yes,0
15588955,"€ 93,259.57",3,No,5,No,1
15758252,"€ 168,085.38",2,Yes,2,Yes,0
15740223,"€ 107,714.74",3,No,1,No,1
15805413,"€ 117,852.26",2,No,6,No,0
15635116,€ 0.00,1,No,2,No,1
15764892,"€ 84,474.62",2,Yes,10,Yes,0
15795936,€ 0.00,2,No,3,No,0
15655232,"€ 126,803.34",2,Yes,6,Yes,0
15640133,€ 0.00,2,No,0,No,0
15751524,"€ 68,806.84",1,No,10,No,0
15670552,"€ 115,141.18",1,No,3,No,0
15623966,€ 0.00,2,Yes,2,Yes,0
15752193,"€ 90,723.36",1,Yes,6,Yes,0
15607269,"€ 151,249.45",2,Yes,2,Yes,0
15700752,€ 0.00,2,Yes,6,Yes,0
15777901,"€ 94,752.49",1,No,9,No,1
15639117,€ 0.00,1,No,6,No,1
15720203,€ 0.00,1,No,7,No,0
15586236,"€ 132,084.66",3,Yes,5,Yes,1
15676645,€ 0.00,2,Yes,5,Yes,0
15715988,€ 0.00,2,Yes,2,Yes,0
15603749,"€ 45,472.28",1,Yes,2,Yes,1
15608956,€ 0.00,1,No,1,No,0
15733872,"€ 130,229.71",2,No,10,No,1
15666982,"€ 123,948.85",1,No,9,No,0
15602647,"€ 127,415.85",1,Yes,6,Yes,1
15623063,"€ 110,067.71",1,No,8,No,1
15682928,"€ 65,521.20",1,Yes,4,Yes,0
15729246,€ 0.00,2,Yes,5,Yes,0
15588928,€ 0.00,2,Yes,5,Yes,0
15803352,"€ 155,736.42",2,Yes,3,Yes,0
15607485,€ 0.00,2,No,4,No,0
15656249,"€ 118,307.57",2,Yes,3,Yes,0
15761783,€ 0.00,1,Yes,6,Yes,0
15716605,"€ 103,099.17",2,No,7,No,0
15757425,€ 0.00,2,Yes,1,Yes,0
15603096,"€ 125,789.69",1,No,6,No,1
15588580,"€ 109,646.83",1,Yes,4,Yes,0
15770539,"€ 127,187.86",1,Yes,1,Yes,0
15572022,€ 0.00,1,Yes,6,Yes,0
15571843,€ 0.00,1,No,1,No,0
15752502,"€ 130,385.82",1,Yes,4,Yes,0
15609058,"€ 107,787.47",1,Yes,1,Yes,0
15775108,"€ 99,325.04",2,Yes,1,Yes,0
15708904,€ 0.00,1,No,9,No,0
15600086,"€ 123,764.95",1,Yes,7,Yes,0
15814675,"€ 128,264.03",1,No,8,No,1
15572777,"€ 86,006.21",1,Yes,7,Yes,0
15585106,"€ 57,068.43",2,No,8,No,0
15738936,"€ 103,607.24",2,Yes,5,Yes,0
15750970,"€ 99,004.24",1,Yes,1,Yes,0
15725772,€ 0.00,2,Yes,2,Yes,0
15692106,"€ 147,386.72",3,No,3,No,1
15791533,"€ 93,608.28",1,No,6,No,1
15715715,€ 0.00,2,Yes,2,Yes,0
15785576,"€ 119,496.87",1,No,9,No,0
15798834,€ 0.00,1,No,7,No,0
15744127,€ 0.00,2,No,2,No,0
15637427,€ 0.00,2,Yes,6,Yes,0
15576990,"€ 152,885.77",1,No,5,No,0
15615352,"€ 99,607.37",2,Yes,4,Yes,0
15647333,"€ 137,003.68",1,No,4,No,0
15572050,"€ 122,831.58",1,Yes,3,Yes,1
15581370,"€ 99,811.44",2,No,2,No,0
15813503,"€ 154,712.58",2,No,8,No,0
15769783,€ 0.00,1,Yes,8,Yes,0
15793135,"€ 147,687.24",1,Yes,7,Yes,0
15599182,€ 0.00,2,Yes,2,Yes,0
15689517,"€ 127,009.83",1,No,3,No,0
15641366,"€ 124,737.96",1,Yes,1,Yes,1
15588859,"€ 179,356.28",2,No,0,No,1
15732293,€ 0.00,2,Yes,8,Yes,0
15568032,"€ 127,320.36",3,No,1,No,0
15623525,"€ 125,175.58",1,Yes,0,Yes,0
15606601,"€ 186,788.96",2,No,6,No,0
15800811,"€ 148,556.74",1,Yes,3,Yes,0
15610711,"€ 128,644.46",1,No,8,No,0
15809654,"€ 127,476.73",2,Yes,7,Yes,0
15576077,"€ 159,561.93",1,Yes,9,Yes,0
15643378,"€ 112,419.92",1,Yes,1,Yes,0
15566790,"€ 129,991.76",2,Yes,8,Yes,0
15774402,€ 0.00,1,Yes,5,Yes,0
15694641,€ 0.00,2,Yes,2,Yes,0
15605916,€ 0.00,1,No,3,No,1
15812356,"€ 89,175.06",2,Yes,6,Yes,0
15644179,€ 0.00,2,No,3,No,1
15771674,"€ 162,390.52",2,No,5,No,0
15623314,"€ 190,353.08",1,No,3,No,0
15613292,€ 0.00,2,No,8,No,0
15813871,€ 0.00,2,No,2,No,0
15759480,"€ 139,180.97",1,Yes,10,Yes,0
15587712,"€ 114,435.47",1,No,8,No,0
15671165,"€ 149,950.19",1,Yes,5,Yes,0
15620746,"€ 126,115.60",1,No,4,No,0
15706537,"€ 111,396.97",1,Yes,7,Yes,0
15589312,"€ 115,007.08",1,No,3,No,0
15741180,"€ 102,141.90",1,Yes,6,Yes,0
15733888,"€ 133,686.52",1,No,3,No,1
15798532,"€ 120,879.73",2,Yes,9,Yes,0
15577359,€ 0.00,1,No,5,No,1
15614936,"€ 82,321.88",1,Yes,10,Yes,0
15747647,€ 0.00,2,No,4,No,0
15588566,"€ 116,474.28",2,Yes,5,Yes,0
15570141,"€ 132,352.69",1,No,3,No,0
15800793,"€ 182,491.57",1,No,4,No,0
15572415,€ 0.00,2,Yes,6,Yes,0
15635125,"€ 120,787.18",2,Yes,2,Yes,0
15636551,"€ 130,181.47",2,No,3,No,0
15600912,"€ 88,348.43",2,Yes,5,Yes,0
15768476,€ 0.00,2,Yes,6,Yes,0
15650266,"€ 146,186.28",2,Yes,2,Yes,0
15621004,€ 0.00,1,No,7,No,1
15748352,"€ 104,488.17",1,Yes,0,Yes,0
15788920,"€ 109,196.67",2,No,4,No,0
15743236,"€ 80,538.56",1,No,7,No,1
15637717,"€ 109,026.80",2,Yes,4,Yes,0
15635500,"€ 61,319.63",1,Yes,2,Yes,0
15634792,€ 0.00,2,Yes,9,Yes,0
15607560,€ 0.00,2,Yes,2,Yes,0
15727177,"€ 177,822.03",1,No,6,No,1
